,song_id,artist,genre,is_artist_famous,Premium,Famous,week,number of streams
122,122,35,Jazz,False,False,False,18,0
123,123,38,Jazz,False,False,True,18,0
124,124,41,Rock,False,False,False,18,0
125,125,43,Alternative,False,False,False,18,0
126,126,45,Electronic,False,False,False,18,0
127,127,46,Hip-hop,False,False,False,18,0
128,128,13,Rock,False,False,False,19,0
129,129,14,Rock,False,False,False,19,0
130,130,20,Jazz,False,False,False,19,0
131,131,24,Electronic,False,False,False,19,0
132,132,25,Pop,False,False,False,19,0
133,133,27,Jazz,False,True,False,19,0
134,134,28,Alternative,False,False,True,19,0
135,135,29,Electronic,False,False,False,19,0
136,136,30,Electronic,False,False,False,19,0
137,137,31,Jazz,False,False,False,19,0
138,138,35,Jazz,False,False,False,19,0
139,139,40,Rock,False,False,False,19,0
140,140,44,Jazz,False,False,False,19,0
141,141,47,Jazz,False,False,False,19,0
142,142,2,Pop,False,False,False,20,0
143,143,5,Jazz,False,False,False,20,0
144,144,6,Jazz,False,False,False,20,0
145,145,9,Classical,False,False,False,20,0
146,146,12,Alternative,False,False,False,20,0
147,147,16,Jazz,False,False,False,20,0
148,148,20,Jazz,False,False,False,20,0
149,149,22,Blues,False,False,False,20,0
150,150,24,Electronic,False,False,False,20,0
151,151,27,Jazz,False,False,True,20,0
152,152,32,Electronic,False,False,True,20,0
153,153,37,Jazz,False,False,False,20,0
154,154,39,Pop,False,False,False,20,0
155,155,44,Jazz,False,True,False,20,0
156,156,46,Hip-hop,False,False,True,20,0
157,157,48,Jazz,True,False,False,20,0
158,158,52,Hip-hop,False,False,False,20,0
159,159,8,Classical,True,False,True,21,0
160,160,10,Pop,False,False,False,21,0
161,161,19,Classical,False,False,False,21,0
162,162,28,Alternative,False,False,False,21,0
163,163,31,Jazz,False,False,False,21,0
164,164,35,Jazz,False,False,False,21,0
165,165,37,Jazz,False,False,False,21,0
166,166,38,Jazz,False,False,True,21,0
167,167,43,Alternative,False,True,False,21,0
168,168,46,Hip-hop,False,False,False,21,0
169,169,47,Jazz,False,False,False,21,0
170,170,48,Jazz,True,False,True,21,0
171,171,53,Pop,False,False,False,21,0
172,172,4,Electronic,False,False,False,22,0
173,173,6,Jazz,False,False,True,22,0
174,174,8,Classical,True,False,True,22,0
175,175,9,Classical,False,False,False,22,0
176,176,15,Pop,False,False,False,22,0
177,177,16,Jazz,False,False,False,22,0
178,178,22,Blues,False,True,False,22,0
179,179,25,Pop,False,False,False,22,0
180,180,27,Jazz,False,False,False,22,0
181,181,29,Electronic,False,False,False,22,0
182,182,35,Jazz,False,False,False,22,0
183,183,37,Jazz,False,False,False,22,0
184,184,38,Jazz,False,False,False,22,0
185,185,40,Rock,False,False,False,22,0
186,186,44,Jazz,False,True,False,22,0
187,187,52,Hip-hop,False,False,False,22,0
188,188,54,Alternative,False,False,False,22,0
189,189,61,Jazz,False,False,False,22,0
190,190,63,Blues,False,False,False,22,0
191,191,1,Alternative,False,False,False,23,0
192,192,2,Pop,False,False,False,23,0
193,193,9,Classical,False,False,False,23,0
194,194,14,Rock,False,True,False,23,0
195,195,16,Jazz,False,False,True,23,0
196,196,17,Blues,False,False,True,23,0
197,197,36,Pop,False,False,False,23,0
198,198,44,Jazz,False,False,True,23,0
199,199,45,Electronic,False,False,False,23,0
200,200,48,Jazz,True,False,True,23,0
201,201,54,Alternative,False,False,False,23,0
202,202,56,Rock,False,False,False,23,0
203,203,63,Blues,False,False,False,23,0
204,204,2,Pop,False,False,False,24,0
205,205,8,Classical,True,True,True,24,0
206,206,11,Jazz,False,False,False,24,0
207,207,15,Pop,False,False,False,24,0
208,208,22,Blues,False,False,False,24,0
209,209,32,Electronic,False,False,False,24,0
210,210,34,Blues,False,False,False,24,0
211,211,35,Jazz,False,False,False,24,0
212,212,43,Alternative,False,True,False,24,0
213,213,47,Jazz,False,False,False,24,0
214,214,49,Jazz,True,False,True,24,0
215,215,50,Hip-hop,True,False,False,24,0
216,216,53,Pop,False,False,False,24,0
217,217,63,Blues,False,False,False,24,0
218,218,0,Jazz,False,False,False,25,0
219,219,4,Electronic,False,False,False,25,0
220,220,7,Classical,True,False,True,25,0
221,221,13,Rock,False,False,False,25,0
222,222,26,Jazz,False,False,False,25,0
223,223,36,Pop,False,False,False,25,0
224,224,38,Jazz,False,False,False,25,0
225,225,40,Rock,False,False,True,25,0
226,226,43,Alternative,False,False,False,25,0
227,227,45,Electronic,False,False,False,25,0
228,228,48,Jazz,True,False,True,25,0
229,229,52,Hip-hop,False,False,False,25,0
230,230,54,Alternative,False,False,False,25,0
231,231,57,Jazz,False,False,False,25,0
232,232,58,Alternative,False,False,False,25,0
233,233,61,Jazz,False,False,False,25,0
234,234,72,Pop,False,False,True,25,0
235,235,73,Electronic,False,False,False,25,0
236,236,1,Alternative,False,False,False,26,0
237,237,19,Classical,False,False,False,26,0
238,238,31,Jazz,False,False,False,26,0
239,239,33,Jazz,False,False,False,26,0
240,240,35,Jazz,False,False,True,26,0
241,241,39,Pop,False,False,False,26,0
242,242,51,Alternative,False,False,False,26,0
243,243,54,Alternative,False,False,False,26,0
244,244,56,Rock,False,False,False,26,0
245,245,64,Electronic,False,False,False,26,0
246,246,73,Electronic,False,False,True,26,0
247,247,77,Alternative,False,False,False,26,0
248,248,3,Alternative,False,True,False,27,0
249,249,6,Jazz,False,False,True,27,0
250,250,11,Jazz,False,False,False,27,0
251,251,12,Alternative,False,False,False,27,0
252,252,14,Rock,False,False,False,27,0
253,253,16,Jazz,False,False,False,27,0
254,254,24,Electronic,False,False,True,27,0
255,255,27,Jazz,False,False,False,27,0
256,256,28,Alternative,False,False,False,27,0
257,257,30,Electronic,False,False,False,27,0
258,258,31,Jazz,False,False,True,27,0
259,259,32,Electronic,False,False,False,27,0
260,260,38,Jazz,False,False,False,27,0
261,261,39,Pop,False,False,True,27,0
262,262,46,Hip-hop,False,False,False,27,0
263,263,47,Jazz,False,False,False,27,0
264,264,48,Jazz,True,False,True,27,0
265,265,49,Jazz,True,False,False,27,0
266,266,50,Hip-hop,True,False,True,27,0
267,267,58,Alternative,False,False,False,27,0
268,268,66,Pop,False,False,True,27,0
269,269,67,Pop,False,False,False,27,0
270,270,74,Jazz,False,False,False,27,0
271,271,75,Blues,False,False,False,27,0
272,272,77,Alternative,False,False,False,27,0
273,273,82,Pop,False,False,False,27,0
274,274,3,Alternative,False,False,False,28,0
275,275,7,Classical,True,False,True,28,0
276,276,12,Alternative,False,False,False,28,0
277,277,18,Hip-hop,False,False,False,28,0
278,278,19,Classical,False,False,False,28,0
279,279,23,Blues,False,False,False,28,0
280,280,25,Pop,False,False,False,28,0
281,281,29,Electronic,False,False,False,28,0
282,282,31,Jazz,False,False,False,28,0
283,283,33,Jazz,False,False,False,28,0
284,284,38,Jazz,False,False,False,28,0
285,285,41,Rock,False,False,False,28,0
286,286,54,Alternative,False,False,False,28,0
287,287,57,Jazz,False,False,False,28,0
288,288,59,Pop,True,False,False,28,0
289,289,69,Classical,False,False,False,28,0
290,290,70,Blues,True,False,False,28,0
291,291,79,Blues,False,False,False,28,0
292,292,80,Jazz,True,False,True,28,0
293,293,3,Alternative,False,False,False,29,0
294,294,5,Jazz,False,False,False,29,0
295,295,6,Jazz,False,False,False,29,0
296,296,9,Classical,False,False,False,29,0
297,297,14,Rock,False,True,False,29,0
298,298,15,Pop,False,False,False,29,0
299,299,19,Classical,False,False,False,29,0
300,300,20,Jazz,False,False,False,29,0
301,301,23,Blues,False,True,False,29,0
302,302,24,Electronic,False,False,False,29,0
303,303,26,Jazz,False,False,False,29,0
304,304,28,Alternative,False,False,False,29,0
305,305,29,Electronic,False,False,False,29,0
306,306,35,Jazz,False,False,False,29,0
307,307,37,Jazz,False,False,False,29,0
308,308,40,Rock,False,True,False,29,0
309,309,48,Jazz,True,False,True,29,0
310,310,52,Hip-hop,False,False,False,29,0
311,311,58,Alternative,False,False,False,29,0
312,312,61,Jazz,False,False,True,29,0
313,313,62,Blues,True,False,True,29,0
314,314,67,Pop,False,False,False,29,0
315,315,68,Alternative,False,False,False,29,0
316,316,71,Rock,True,False,True,29,0
317,317,73,Electronic,False,False,False,29,0
318,318,77,Alternative,False,False,False,29,0
319,319,78,Classical,False,False,False,29,0
320,320,80,Jazz,True,False,True,29,0
321,321,89,Blues,False,False,False,29,0
322,322,5,Jazz,False,False,False,30,0
323,323,6,Jazz,False,False,True,30,0
324,324,12,Alternative,False,False,False,30,0
325,325,24,Electronic,False,False,False,30,0
326,326,31,Jazz,False,False,False,30,0
327,327,36,Pop,False,False,False,30,0
328,328,38,Jazz,False,False,True,30,0
329,329,42,Pop,False,False,False,30,0
330,330,44,Jazz,False,False,False,30,0
331,331,45,Electronic,False,False,False,30,0
332,332,47,Jazz,False,False,False,30,0
333,333,56,Rock,False,False,False,30,0
334,334,57,Jazz,False,False,False,30,0
335,335,61,Jazz,False,False,False,30,0
336,336,73,Electronic,False,False,False,30,0
337,337,79,Blues,False,False,False,30,0
338,338,86,Pop,False,False,False,30,0
339,339,92,Jazz,True,False,True,30,0
340,340,95,Alternative,False,False,False,30,0
341,341,97,Jazz,False,False,True,30,0
342,342,98,Jazz,False,False,False,30,0
343,343,1,Alternative,False,True,False,31,0
344,344,2,Pop,False,False,False,31,0
345,345,8,Classical,True,False,True,31,0
346,346,14,Rock,False,False,False,31,0
347,347,20,Jazz,False,False,False,31,0
348,348,26,Jazz,False,False,False,31,0
349,349,27,Jazz,False,False,False,31,0
350,350,30,Electronic,False,False,False,31,0
351,351,36,Pop,False,False,False,31,0
352,352,39,Pop,False,False,False,31,0
353,353,44,Jazz,False,False,False,31,0
354,354,49,Jazz,True,False,False,31,0
355,355,59,Pop,True,False,True,31,0
356,356,63,Blues,False,False,False,31,0
357,357,65,Jazz,False,False,False,31,0
358,358,66,Pop,False,False,False,31,0
359,359,78,Classical,False,True,False,31,0
360,360,79,Blues,False,False,False,31,0
361,361,82,Pop,False,False,False,31,0
362,362,83,Rock,False,False,False,31,0
363,363,87,Pop,False,False,False,31,0
364,364,92,Jazz,True,False,True,31,0
365,365,99,Jazz,False,False,False,31,0
366,366,0,Jazz,False,False,False,32,0
367,367,8,Classical,True,False,True,32,0
368,368,17,Blues,False,False,True,32,0
369,369,30,Electronic,False,True,True,32,0
370,370,37,Jazz,False,False,False,32,0
371,371,41,Rock,False,False,False,32,0
372,372,45,Electronic,False,False,False,32,0
373,373,46,Hip-hop,False,False,False,32,0
374,374,59,Pop,True,False,True,32,0
375,375,60,Jazz,False,False,False,32,0
376,376,64,Electronic,False,False,False,32,0
377,377,68,Alternative,False,False,False,32,0
378,378,70,Blues,True,True,True,32,0
379,379,78,Classical,False,False,False,32,0
380,380,86,Pop,False,True,False,32,0
381,381,95,Alternative,False,False,True,32,0
382,382,108,Alternative,True,True,True,32,0
383,383,109,Pop,False,False,False,32,0
384,384,4,Electronic,False,False,False,33,0
385,385,5,Jazz,False,False,False,33,0
386,386,6,Jazz,False,False,False,33,0
387,387,8,Classical,True,False,False,33,0
388,388,10,Pop,False,False,False,33,0
389,389,11,Jazz,False,False,True,33,0
390,390,20,Jazz,False,False,False,33,0
391,391,21,Blues,False,True,False,33,0
392,392,22,Blues,False,False,False,33,0
393,393,24,Electronic,False,False,False,33,0
394,394,25,Pop,False,False,False,33,0
395,395,26,Jazz,False,False,True,33,0
396,396,28,Alternative,False,False,False,33,0
397,397,32,Electronic,False,False,False,33,0
398,398,33,Jazz,False,False,True,33,0
399,399,36,Pop,False,False,False,33,0
400,400,37,Jazz,False,False,False,33,0
401,401,41,Rock,False,False,False,33,0
402,402,48,Jazz,True,True,True,33,0
403,403,54,Alternative,False,False,False,33,0
404,404,57,Jazz,False,False,False,33,0
405,405,59,Pop,True,False,True,33,0
406,406,60,Jazz,False,False,False,33,0
407,407,68,Alternative,False,False,False,33,0
408,408,70,Blues,True,False,True,33,0
409,409,82,Pop,False,False,False,33,0
410,410,84,Electronic,False,False,True,33,0
411,411,99,Jazz,False,False,False,33,0
412,412,102,Blues,False,False,False,33,0
413,413,103,Electronic,False,False,False,33,0
414,414,108,Alternative,True,False,False,33,0
415,415,109,Pop,False,False,True,33,0
416,416,111,Alternative,False,False,False,33,0
417,417,113,Alternative,False,False,False,33,0
418,418,1,Alternative,False,False,False,34,0
419,419,10,Pop,False,False,False,34,0
420,420,14,Rock,False,False,False,34,0
421,421,16,Jazz,False,False,False,34,0
422,422,18,Hip-hop,False,False,False,34,0
423,423,21,Blues,False,False,False,34,0
424,424,26,Jazz,False,False,False,34,0
425,425,29,Electronic,False,True,True,34,0
426,426,34,Blues,False,False,False,34,0
427,427,35,Jazz,False,False,False,34,0
428,428,42,Pop,False,True,False,34,0
429,429,44,Jazz,False,False,False,34,0
430,430,45,Electronic,False,False,False,34,0
431,431,47,Jazz,False,False,False,34,0
432,432,48,Jazz,True,False,True,34,0
433,433,49,Jazz,True,True,True,34,0
434,434,55,Pop,False,False,False,34,0
435,435,56,Rock,False,False,False,34,0
436,436,61,Jazz,False,False,False,34,0
437,437,73,Electronic,False,False,False,34,0
438,438,87,Pop,False,False,False,34,0
439,439,89,Blues,False,True,False,34,0
440,440,90,Blues,False,False,False,34,0
441,441,91,Jazz,False,False,False,34,0
442,442,97,Jazz,False,False,False,34,0
443,443,109,Pop,False,True,False,34,0
444,444,110,Alternative,False,True,False,34,0
445,445,113,Alternative,False,False,False,34,0
446,446,114,Alternative,False,False,False,34,0
447,447,115,Alternative,False,False,False,34,0
448,448,117,Alternative,False,False,False,34,0
449,449,4,Electronic,False,True,False,35,0
450,450,8,Classical,True,False,True,35,0
451,451,10,Pop,False,False,False,35,0
452,452,11,Jazz,False,True,False,35,0
453,453,18,Hip-hop,False,False,False,35,0
454,454,19,Classical,False,False,True,35,0
455,455,20,Jazz,False,False,False,35,0
456,456,21,Blues,False,False,False,35,0
457,457,23,Blues,False,False,False,35,0
458,458,27,Jazz,False,False,False,35,0
459,459,32,Electronic,False,False,False,35,0
460,460,36,Pop,False,False,False,35,0
461,461,39,Pop,False,False,False,35,0
462,462,40,Rock,False,False,False,35,0
463,463,44,Jazz,False,False,False,35,0
464,464,45,Electronic,False,False,False,35,0
465,465,48,Jazz,True,False,False,35,0
466,466,51,Alternative,False,False,False,35,0
467,467,57,Jazz,False,True,False,35,0
468,468,75,Blues,False,False,False,35,0
469,469,81,Classical,False,False,False,35,0
470,470,83,Rock,False,False,False,35,0
471,471,84,Electronic,False,False,False,35,0
472,472,88,Pop,False,True,False,35,0
473,473,96,Classical,False,True,False,35,0
474,474,102,Blues,False,False,False,35,0
475,475,106,Blues,False,False,False,35,0
476,476,107,Electronic,False,False,False,35,0
477,477,119,Pop,False,False,False,35,0
478,478,121,Pop,False,False,False,35,0
479,479,1,Alternative,False,False,False,36,0
480,480,2,Pop,False,False,False,36,0
481,481,4,Electronic,False,False,True,36,0
482,482,29,Electronic,False,False,False,36,0
483,483,31,Jazz,False,False,False,36,0
484,484,34,Blues,False,False,False,36,0
485,485,37,Jazz,False,False,True,36,0
486,486,41,Rock,False,False,False,36,0
487,487,43,Alternative,False,False,False,36,0
488,488,46,Hip-hop,False,False,False,36,0
489,489,48,Jazz,True,False,False,36,0
490,490,50,Hip-hop,True,False,True,36,0
491,491,51,Alternative,False,False,False,36,0
492,492,54,Alternative,False,False,False,36,0
493,493,58,Alternative,False,False,False,36,0
494,494,61,Jazz,False,False,False,36,0
495,495,63,Blues,False,False,True,36,0
496,496,64,Electronic,False,False,False,36,0
497,497,65,Jazz,False,False,False,36,0
498,498,70,Blues,True,False,True,36,0
499,499,77,Alternative,False,False,False,36,0
500,500,78,Classical,False,False,False,36,0
501,501,83,Rock,False,False,False,36,0
502,502,85,Alternative,False,False,False,36,0
503,503,92,Jazz,True,False,True,36,0
504,504,95,Alternative,False,False,False,36,0
505,505,99,Jazz,False,False,False,36,0
506,506,100,Rock,False,False,False,36,0
507,507,101,Jazz,False,False,False,36,0
508,508,102,Blues,False,False,False,36,0
509,509,103,Electronic,False,False,False,36,0
510,510,106,Blues,False,True,True,36,0
511,511,109,Pop,False,True,False,36,0
512,512,113,Alternative,False,False,False,36,0
513,513,116,Blues,False,True,False,36,0
514,514,126,Pop,False,False,False,36,0
515,515,128,Jazz,False,True,False,36,0
516,516,129,Jazz,False,False,False,36,0
517,517,133,Jazz,False,False,False,36,0
518,518,2,Pop,False,False,False,37,0
519,519,4,Electronic,False,False,False,37,0
520,520,7,Classical,True,False,True,37,0
521,521,9,Classical,False,False,False,37,0
522,522,10,Pop,False,False,False,37,0
523,523,16,Jazz,False,False,False,37,0
524,524,21,Blues,False,False,True,37,0
525,525,29,Electronic,False,False,False,37,0
526,526,32,Electronic,False,False,False,37,0
527,527,33,Jazz,False,False,False,37,0
528,528,35,Jazz,False,False,False,37,0
529,529,37,Jazz,False,False,False,37,0
530,530,39,Pop,False,False,False,37,0
531,531,41,Rock,False,False,False,37,0
532,532,44,Jazz,False,False,False,37,0
533,533,48,Jazz,True,False,False,37,0
534,534,50,Hip-hop,True,False,True,37,0
535,535,61,Jazz,False,False,False,37,0
536,536,64,Electronic,False,False,False,37,0
537,537,67,Pop,False,False,False,37,0
538,538,68,Alternative,False,False,False,37,0
539,539,72,Pop,False,False,False,37,0
540,540,74,Jazz,False,False,False,37,0
541,541,81,Classical,False,True,False,37,0
542,542,87,Pop,False,False,True,37,0
543,543,88,Pop,False,False,False,37,0
544,544,89,Blues,False,False,True,37,0
545,545,91,Jazz,False,False,False,37,0
546,546,96,Classical,False,False,False,37,0
547,547,98,Jazz,False,False,False,37,0
548,548,100,Rock,False,True,False,37,0
549,549,105,Pop,False,False,False,37,0
550,550,107,Electronic,False,False,False,37,0
551,551,115,Alternative,False,False,False,37,0
552,552,118,Classical,False,False,False,37,0
553,553,127,Rock,False,False,False,37,0
554,554,3,Alternative,False,True,False,38,0
555,555,4,Electronic,False,False,False,38,0
556,556,9,Classical,False,True,False,38,0
557,557,16,Jazz,False,False,False,38,0
558,558,17,Blues,False,False,False,38,0
559,559,19,Classical,False,False,False,38,0
560,560,31,Jazz,False,False,False,38,0
561,561,32,Electronic,False,False,False,38,0
562,562,34,Blues,False,False,False,38,0
563,563,39,Pop,False,False,True,38,0
564,564,44,Jazz,False,False,False,38,0
565,565,51,Alternative,False,False,True,38,0
566,566,58,Alternative,False,False,False,38,0
567,567,64,Electronic,False,False,False,38,0
568,568,68,Alternative,False,False,False,38,0
569,569,70,Blues,True,True,False,38,0
570,570,73,Electronic,False,False,False,38,0
571,571,74,Jazz,False,False,False,38,0
572,572,77,Alternative,False,False,False,38,0
573,573,85,Alternative,False,False,False,38,0
574,574,93,Electronic,False,False,False,38,0
575,575,96,Classical,False,False,False,38,0
576,576,97,Jazz,False,False,True,38,0
577,577,98,Jazz,False,False,False,38,0
578,578,101,Jazz,False,False,False,38,0
579,579,102,Blues,False,True,False,38,0
580,580,103,Electronic,False,False,False,38,0
581,581,107,Electronic,False,False,False,38,0
582,582,108,Alternative,True,False,True,38,0
583,583,111,Alternative,False,False,False,38,0
584,584,112,Pop,False,False,False,38,0
585,585,113,Alternative,False,False,True,38,0
586,586,116,Blues,False,False,False,38,0
587,587,117,Alternative,False,True,False,38,0
588,588,119,Pop,False,False,False,38,0
589,589,122,Blues,False,False,False,38,0
590,590,124,Jazz,True,False,True,38,0
591,591,134,Rock,False,False,False,38,0
592,592,136,Electronic,False,False,False,38,0
593,593,137,Alternative,False,False,False,38,0
594,594,142,Classical,False,True,False,38,0
595,595,9,Classical,False,True,False,39,0
596,596,10,Pop,False,False,False,39,0
597,597,13,Rock,False,False,False,39,0
598,598,19,Classical,False,False,False,39,0
599,599,28,Alternative,False,False,False,39,0
600,600,30,Electronic,False,False,False,39,0
601,601,34,Blues,False,False,False,39,0
602,602,39,Pop,False,True,False,39,0
603,603,40,Rock,False,False,True,39,0
604,604,41,Rock,False,False,True,39,0
605,605,43,Alternative,False,False,False,39,0
606,606,44,Jazz,False,False,False,39,0
607,607,49,Jazz,True,False,True,39,0
608,608,54,Alternative,False,False,True,39,0
609,609,58,Alternative,False,False,False,39,0
610,610,65,Jazz,False,False,False,39,0
611,611,67,Pop,False,False,False,39,0
612,612,74,Jazz,False,False,False,39,0
613,613,76,Hip-hop,False,True,False,39,0
614,614,81,Classical,False,False,False,39,0
615,615,88,Pop,False,True,False,39,0
616,616,90,Blues,False,False,False,39,0
617,617,92,Jazz,True,False,True,39,0
618,618,93,Electronic,False,False,False,39,0
619,619,95,Alternative,False,True,False,39,0
620,620,97,Jazz,False,False,False,39,0
621,621,98,Jazz,False,False,False,39,0
622,622,100,Rock,False,False,False,39,0
623,623,105,Pop,False,False,True,39,0
624,624,106,Blues,False,False,False,39,0
625,625,115,Alternative,False,False,False,39,0
626,626,119,Pop,False,False,True,39,0
627,627,121,Pop,False,False,False,39,0
628,628,126,Pop,False,False,False,39,0
629,629,130,Rock,False,False,False,39,0
630,630,132,Rock,True,False,False,39,0
631,631,140,Pop,False,False,False,39,0
632,632,152,Alternative,False,False,False,39,0
633,633,6,Jazz,False,False,False,40,0
634,634,8,Classical,True,False,False,40,0
635,635,9,Classical,False,False,False,40,0
636,636,18,Hip-hop,False,True,False,40,0
637,637,23,Blues,False,False,False,40,0
638,638,28,Alternative,False,False,False,40,0
639,639,30,Electronic,False,False,False,40,0
640,640,34,Blues,False,False,False,40,0
641,641,39,Pop,False,False,False,40,0
642,642,46,Hip-hop,False,False,False,40,0
643,643,51,Alternative,False,False,False,40,0
644,644,55,Pop,False,False,False,40,0
645,645,59,Pop,True,False,True,40,0
646,646,60,Jazz,False,False,False,40,0
647,647,69,Classical,False,False,True,40,0
648,648,74,Jazz,False,False,False,40,0
649,649,76,Hip-hop,False,False,False,40,0
650,650,81,Classical,False,False,False,40,0
651,651,86,Pop,False,False,False,40,0
652,652,97,Jazz,False,False,True,40,0
653,653,105,Pop,False,False,False,40,0
654,654,109,Pop,False,True,True,40,0
655,655,118,Classical,False,False,False,40,0
656,656,120,Pop,False,False,False,40,0
657,657,127,Rock,False,False,False,40,0
658,658,135,Electronic,False,False,True,40,0
659,659,150,Classical,False,False,False,40,0
660,660,151,Rock,False,False,False,40,0
661,661,152,Alternative,False,False,False,40,0
662,662,160,Jazz,False,False,False,40,0
663,663,1,Alternative,False,False,True,41,0
664,664,5,Jazz,False,False,False,41,0
665,665,11,Jazz,False,True,False,41,0
666,666,13,Rock,False,False,False,41,0
667,667,16,Jazz,False,True,False,41,0
668,668,22,Blues,False,False,False,41,0
669,669,33,Jazz,False,False,False,41,0
670,670,34,Blues,False,False,False,41,0
671,671,35,Jazz,False,False,False,41,0
672,672,41,Rock,False,False,False,41,0
673,673,46,Hip-hop,False,False,False,41,0
